,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
6994,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",2019,2019,index,,,,Global | NaN = A figure was not provided | Data nature not available
6995,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",2020,2020,index,,,,Global | NaN = A figure was not provided | Data nature not available
6996,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Sor,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum",2021,2021,index,,,,Global | NaN = A figure was not provided | Data nature not available
6997,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Whe,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat",2015,2015,index,,,,Global | NaN = A figure was not provided | Data nature not available
6998,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Whe,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat",2016,2016,index,,,,Global | NaN = A figure was not provided | Data nature not available
6999,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Whe,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat",2017,2017,index,,,,Global | NaN = A figure was not provided | Data nature not available
7000,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Whe,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat",2018,2018,index,,,,Global | NaN = A figure was not provided | Data nature not available
7001,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Whe,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat",2019,2019,index,,,,Global | NaN = A figure was not provided | Data nature not available
7002,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Whe,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat",2020,2020,index,,,,Global | NaN = A figure was not provided | Data nature not available
7003,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_COMM_Whe,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat",2021,2021,index,,,,Global | NaN = A figure was not provided | Data nature not available
7004,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2010,2010,index,,,,Global | NaN = A figure was not provided | Data nature not available
7005,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2011,2011,index,,,,Global | NaN = A figure was not provided | Data nature not available
7006,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2012,2012,index,,,,Global | NaN = A figure was not provided | Data nature not available
7007,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2013,2013,index,,,,Global | NaN = A figure was not provided | Data nature not available
7008,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2014,2014,index,,,,Global | NaN = A figure was not provided | Data nature not available
7009,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2015,2015,index,,,,Global | NaN = A figure was not provided | Data nature not available
7010,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2016,2016,index,,,,Global | NaN = A figure was not provided | Data nature not available
7011,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2017,2017,index,,,,Global | NaN = A figure was not provided | Data nature not available
7012,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2018,2018,index,,,,Global | NaN = A figure was not provided | Data nature not available
7013,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2019,2019,index,,,,Global | NaN = A figure was not provided | Data nature not available
7014,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2020,2020,index,,,,Global | NaN = A figure was not provided | Data nature not available
7015,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6125,Value,AG_FPA_CFPI,"2.c.1 Indicator of Food Price Anomalies (IFPA), applied to the Consumer Food Price Index",2021,2021,index,,,,Global | NaN = A figure was not provided | Data nature not available
7016,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,5.a.1(a),"5.a.1(a) Percentage of people with ownership or secure rights over agricultural land (out of total agricultural population), by sex",2015,2015,%,,,,National | NaN = A figure was not provided  |
7017,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6121,Value,5.a.1(b),"5.a.1(b) Share of women among owners or rights-bearers of agricultural land, by type of tenure",2015,2015,%,,,,National | NaN = A figure was not provided
7018,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6204,Value,SG_LGL_LNDFEMOD,5.a.2 Degree to which the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control (1=No evidence to 6=Highest levels of guarantees),2019,2019,Score,,,,Global | NaN = A figure was not provided | Data nature not available
7019,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6204,Value,SG_LGL_LNDFEMOD,5.a.2 Degree to which the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control (1=No evidence to 6=Highest levels of guarantees),2020,2020,Score,,,,Global | NaN = A figure was not provided | Data nature not available
7020,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2003,2003,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7021,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2004,2004,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7022,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2005,2005,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7023,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2006,2006,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7024,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2007,2007,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7025,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2008,2008,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7026,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2009,2009,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7027,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2010,2010,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7028,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2011,2011,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7029,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2012,2012,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7030,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2013,2013,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2013-2017
7031,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2014,2014,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2013-2017
7032,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2015,2015,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2013-2017
7033,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2016,2016,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2013-2017
7034,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2017,2017,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2013-2017
7035,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240280,6.4.1 Water Use Efficiency [US$/m3] (Agriculture),2018,2018,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2018-2022
7036,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2003,2003,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7037,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2004,2004,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7038,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2005,2005,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7039,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2006,2006,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7040,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2007,2007,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2003-2007
7041,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2008,2008,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7042,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2009,2009,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7043,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2010,2010,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
7044,SDGB,SDG Indicators,239,South Georgia and the South Sandwich Islands,6178,Value,F240281,6.4.1 Water Use Efficiency [US$/m3] (Industries),2011,2011,US$/m3,,,,Global | Food and Agriculture Organisation of United Nations (FAO) | NaN = A figure was not provided | Data nature not available | 2008-2012
