,Domain,Area,Element Code,Item,Year,Unit,Value,Note
6609,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2006,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6610,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2007,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6611,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2008,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6612,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2009,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6613,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2010,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6614,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2011,%,0.50116789847,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Country adjusted data
6615,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2012,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6616,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2013,%,0.35826750525,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Country adjusted data
6617,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2014,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6618,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2015,%,0.22452050155,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Country adjusted data
6619,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2016,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6620,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2017,%,0.23550413082,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Country adjusted data
6621,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2018,%,,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
6622,SDG Indicators,Peru,6121,14.7.1 Sustainable fisheries as a proportion of GDP,2019,%,0.1716004568,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Country adjusted data
6623,SDG Indicators,Peru,6173,14.b.1 Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),2018,Number,5,Global | Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting  | Level of implementation: 1 lowest to 5 highest | Country data
6624,SDG Indicators,Peru,6173,14.b.1 Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),2020,Number,5,Global | Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting  | Level of implementation: 1 lowest to 5 highest | Country data
6625,SDG Indicators,Peru,6173,14.b.1 Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),2022,Number,5,Global | Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting  | Level of implementation: 1 lowest to 5 highest | Country data
6626,SDG Indicators,Peru,6176,15.1.1 Forest area (thousands of hectares),2010,1000 ha,74049.8,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6627,SDG Indicators,Peru,6176,15.1.1 Forest area (thousands of hectares),2015,1000 ha,73194.5,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6628,SDG Indicators,Peru,6176,15.1.1 Forest area (thousands of hectares),2016,1000 ha,73010.3,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6629,SDG Indicators,Peru,6176,15.1.1 Forest area (thousands of hectares),2017,1000 ha,72834.8,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6630,SDG Indicators,Peru,6176,15.1.1 Forest area (thousands of hectares),2018,1000 ha,72676,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6631,SDG Indicators,Peru,6176,15.1.1 Forest area (thousands of hectares),2019,1000 ha,72503.2,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6632,SDG Indicators,Peru,6176,15.1.1 Forest area (thousands of hectares),2020,1000 ha,72330.4,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6633,SDG Indicators,Peru,6121,15.1.1 Forest area as a proportion of total land area (%),2010,%,57.8514,"Global | FAO, Global Forest Resources Assessment and FAOSTAT | Official country report to FAO (FRA 2020) | Country data"
6634,SDG Indicators,Peru,6121,15.1.1 Forest area as a proportion of total land area (%),2015,%,57.1832,"Global | FAO, Global Forest Resources Assessment and FAOSTAT | Official country report to FAO (FRA 2020) | Country data"
6635,SDG Indicators,Peru,6121,15.1.1 Forest area as a proportion of total land area (%),2016,%,57.0393,"Global | FAO, Global Forest Resources Assessment and FAOSTAT | Official country report to FAO (FRA 2020) | Country data"
6636,SDG Indicators,Peru,6121,15.1.1 Forest area as a proportion of total land area (%),2017,%,56.9022,"Global | FAO, Global Forest Resources Assessment and FAOSTAT | Official country report to FAO (FRA 2020) | Country data"
6637,SDG Indicators,Peru,6121,15.1.1 Forest area as a proportion of total land area (%),2018,%,56.7782,"Global | FAO, Global Forest Resources Assessment and FAOSTAT | Official country report to FAO (FRA 2020) | Country data"
6638,SDG Indicators,Peru,6121,15.1.1 Forest area as a proportion of total land area (%),2019,%,56.6431,"Global | FAO, Global Forest Resources Assessment and FAOSTAT | Official country report to FAO (FRA 2020) | Country data"
6639,SDG Indicators,Peru,6121,15.1.1 Forest area as a proportion of total land area (%),2020,%,56.5081,"Global | FAO, Global Forest Resources Assessment and FAOSTAT | Official country report to FAO (FRA 2020) | Country data"
6640,SDG Indicators,Peru,6176,15.1.1 Land area (thousands of hectares),2010,1000 ha,128000,Global | Data from FAOSTAT extracted 20220110 | Estimated data
6641,SDG Indicators,Peru,6176,15.1.1 Land area (thousands of hectares),2015,1000 ha,128000,Global | Data from FAOSTAT extracted 20220110 | Estimated data
6642,SDG Indicators,Peru,6176,15.1.1 Land area (thousands of hectares),2016,1000 ha,128000,Global | Data from FAOSTAT extracted 20220110 | Estimated data
6643,SDG Indicators,Peru,6176,15.1.1 Land area (thousands of hectares),2017,1000 ha,128000,Global | Data from FAOSTAT extracted 20220110 | Estimated data
6644,SDG Indicators,Peru,6176,15.1.1 Land area (thousands of hectares),2018,1000 ha,128000,Global | Data from FAOSTAT extracted 20220110 | Estimated data
6645,SDG Indicators,Peru,6176,15.1.1 Land area (thousands of hectares),2019,1000 ha,128000,Global | Data from FAOSTAT extracted 20220110 | Estimated data
6646,SDG Indicators,Peru,6176,15.1.1 Land area (thousands of hectares),2020,1000 ha,128000,Global | FAO estimate based on FAOSTAT data from 2019 | Estimated data
6647,SDG Indicators,Peru,6177,15.2.1 Above-ground biomass stock in forest (tonnes per hectare),2010,tonnes per ha,237.79,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6648,SDG Indicators,Peru,6177,15.2.1 Above-ground biomass stock in forest (tonnes per hectare),2015,tonnes per ha,237.79,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6649,SDG Indicators,Peru,6177,15.2.1 Above-ground biomass stock in forest (tonnes per hectare),2016,tonnes per ha,237.79,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6650,SDG Indicators,Peru,6177,15.2.1 Above-ground biomass stock in forest (tonnes per hectare),2017,tonnes per ha,237.79,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6651,SDG Indicators,Peru,6177,15.2.1 Above-ground biomass stock in forest (tonnes per hectare),2018,tonnes per ha,237.79,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6652,SDG Indicators,Peru,6177,15.2.1 Above-ground biomass stock in forest (tonnes per hectare),2019,tonnes per ha,237.79,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6653,SDG Indicators,Peru,6177,15.2.1 Above-ground biomass stock in forest (tonnes per hectare),2020,tonnes per ha,237.79,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data"
6654,SDG Indicators,Peru,6121,15.2.1 Forest area annual net change rate (%),2010,%,-0.167,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data | 2000-2010"
6655,SDG Indicators,Peru,6121,15.2.1 Forest area annual net change rate (%),2020,%,-0.23466,"Global | FAO, Global Forest Resources Assessment | Official country report to FAO (FRA 2020) | Country data | 2010-2020"
6656,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2005,1000 ha,30.386,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
6657,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2010,1000 ha,673.716,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
6658,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2015,1000 ha,550.517,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
6659,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2016,1000 ha,498.837,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
6660,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2017,1000 ha,669.724,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
6661,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2018,1000 ha,805.831,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
6662,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2019,1000 ha,774.679,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
6663,SDG Indicators,Peru,6176,15.2.1 Forest area under an independently verified forest management certification scheme (thousands of hectares),2020,1000 ha,1055.62,"Global | Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment | Estimated data"
